,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipment Days,Order Year,Ship Year,Gender
5480,2014-05-21,2014-05-25,Standard Class,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,Office Supplies,Art,31.84,8.0,0.0,10.5072,4.0,2014,2014,Male
5481,2017-07-27,2017-08-01,Second Class,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,23.88,3.0,0.0,10.5072,5.0,2017,2017,Male
5482,2017-11-02,2017-11-04,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West,Furniture,Furnishings,25.02,3.0,0.0,10.5084,2.0,2017,2017,Female
5483,2016-07-22,2016-07-26,Standard Class,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Art,29.2,5.0,0.0,10.512,4.0,2016,2016,Male
5484,2017-10-21,2017-10-27,Standard Class,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,21.9,5.0,0.0,10.512,6.0,2017,2017,Male
5485,2016-11-14,2016-11-17,First Class,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,40.44,3.0,0.0,10.5144,3.0,2016,2016,Female
5486,2016-08-04,2016-08-08,Standard Class,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,Office Supplies,Supplies,35.06,2.0,0.0,10.518,4.0,2016,2016,Male
5487,2017-10-30,2017-11-01,First Class,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,Office Supplies,Supplies,35.06,2.0,0.0,10.518,2.0,2017,2017,Male
5488,2015-05-01,2015-05-06,Standard Class,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Supplies,35.06,2.0,0.0,10.518,5.0,2015,2015,Male
5489,2016-12-14,2016-12-19,Standard Class,Pete Kriz,Consumer,United States,New York City,New York,10011,East,Office Supplies,Fasteners,21.48,6.0,0.0,10.5252,5.0,2016,2016,Male
5490,2016-11-12,2016-11-15,Second Class,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Appliances,37.68,2.0,0.0,10.5504,3.0,2016,2016,Male
5491,2016-07-22,2016-07-26,Standard Class,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,37.68,2.0,0.0,10.5504,4.0,2016,2016,Female
5492,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,76.752,6.0,0.2,10.5534,3.0,2017,2017,Female
5493,2015-04-11,2015-04-15,Standard Class,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Technology,Phones,21.99,1.0,0.0,10.5552,4.0,2015,2015,Unknown
5494,2014-09-25,2014-09-30,Standard Class,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,33.792,8.0,0.2,10.56,5.0,2014,2014,Female
5495,2017-09-07,2017-09-08,First Class,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,Furniture,Furnishings,25.16,2.0,0.0,10.5672,1.0,2017,2017,Male
5496,2014-10-11,2014-10-15,Standard Class,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,281.904,2.0,0.2,10.5714,4.0,2014,2014,Female
5497,2017-11-18,2017-11-18,Same Day,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Storage,37.76,1.0,0.0,10.5728,0.0,2017,2017,Female
5498,2015-12-03,2015-12-08,Standard Class,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,36.784,2.0,0.2,10.5754,5.0,2015,2015,Male
5499,2016-09-05,2016-09-07,Second Class,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,22.05,7.0,0.0,10.584,2.0,2016,2016,Male
5500,2016-06-06,2016-06-12,Standard Class,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,22.05,7.0,0.0,10.584,6.0,2016,2016,Male
5501,2016-02-07,2016-02-09,First Class,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,30.352,2.0,0.2,10.6232,2.0,2016,2016,Male
5502,2014-06-09,2014-06-16,Standard Class,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,23.1,2.0,0.0,10.626,7.0,2014,2014,Male
5503,2016-09-29,2016-09-30,First Class,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Art,40.88,7.0,0.0,10.6288,1.0,2016,2016,Male
5504,2014-09-20,2014-09-26,Standard Class,Erica Smith,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,21.72,4.0,0.0,10.6428,6.0,2014,2014,Female
5505,2014-07-08,2014-07-10,First Class,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,Furniture,Chairs,63.882,1.0,0.1,10.647,2.0,2014,2014,Female
5506,2014-06-08,2014-06-12,Standard Class,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,Furniture,Chairs,170.352,3.0,0.2,10.647,4.0,2014,2014,Female
5507,2014-08-11,2014-08-15,Standard Class,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,40.97,1.0,0.0,10.6522,4.0,2014,2014,Male
5508,2016-07-18,2016-07-24,Standard Class,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,854.352,3.0,0.2,10.6794,6.0,2016,2016,Female
5509,2015-08-07,2015-08-12,Standard Class,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,106.8,10.0,0.2,10.68,5.0,2015,2015,Male
5510,2017-10-02,2017-10-08,Standard Class,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,95.144,7.0,0.2,10.7037,6.0,2017,2017,Female
5511,2016-08-13,2016-08-16,First Class,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,22.32,4.0,0.0,10.7136,3.0,2016,2016,Male
5512,2014-07-20,2014-07-22,First Class,Roger Demir,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,22.83,3.0,0.0,10.7301,2.0,2014,2014,Male
5513,2017-12-15,2017-12-19,Standard Class,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,Office Supplies,Paper,22.83,3.0,0.0,10.7301,4.0,2017,2017,Unknown
5514,2017-11-02,2017-11-06,Standard Class,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,23.85,5.0,0.0,10.7325,4.0,2017,2017,Male
5515,2016-07-25,2016-07-27,Second Class,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,21.48,6.0,0.0,10.74,2.0,2016,2016,Male
5516,2014-03-10,2014-03-14,Standard Class,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,22.38,2.0,0.0,10.7424,4.0,2014,2014,Male
5517,2014-10-07,2014-10-12,Standard Class,John Grady,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,107.44,10.0,0.2,10.744,5.0,2014,2014,Male
5518,2017-11-19,2017-11-23,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,21.96,2.0,0.0,10.7604,4.0,2017,2017,Male
5519,2015-10-09,2015-10-13,Second Class,Tim Brockman,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,23.92,4.0,0.0,10.764,4.0,2015,2015,Male
5520,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,143.64,9.0,0.2,10.773,4.0,2014,2014,Male
5521,2014-05-12,2014-05-15,First Class,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,34.79,7.0,0.0,10.7849,3.0,2014,2014,Unknown
5522,2017-08-20,2017-08-25,Standard Class,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,107.88,3.0,0.2,10.788,5.0,2017,2017,Female
5523,2017-11-16,2017-11-19,First Class,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,107.88,3.0,0.2,10.788,3.0,2017,2017,Unknown
5524,2015-06-11,2015-06-16,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,Furniture,Furnishings,29.16,2.0,0.0,10.7892,5.0,2015,2015,Male
5525,2014-08-11,2014-08-15,Standard Class,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,22.96,2.0,0.0,10.7912,4.0,2014,2014,Male
5526,2015-05-01,2015-05-05,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Art,172.704,6.0,0.2,10.794,4.0,2015,2015,Male
5527,2017-09-15,2017-09-21,Standard Class,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,59.98,2.0,0.0,10.7964,6.0,2017,2017,Male
5528,2017-08-21,2017-08-28,Standard Class,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Supplies,37.24,4.0,0.0,10.7996,7.0,2017,2017,Male
5529,2014-11-19,2014-11-25,Standard Class,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Labels,22.5,6.0,0.0,10.8,6.0,2014,2014,Female
5530,2016-06-17,2016-06-19,First Class,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,22.5,6.0,0.0,10.8,2.0,2016,2016,Male
5531,2014-08-29,2014-09-02,Second Class,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,29.808,2.0,0.2,10.8054,4.0,2014,2014,Unknown
5532,2017-09-15,2017-09-21,Standard Class,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,38.62,2.0,0.0,10.8136,6.0,2017,2017,Male
5533,2016-10-28,2016-11-03,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,1082.48,8.0,0.0,10.8248,6.0,2016,2016,Male
5534,2017-12-18,2017-12-24,Standard Class,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,29.34,3.0,0.0,10.8558,6.0,2017,2017,Male
5535,2015-08-08,2015-08-08,Same Day,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,144.784,1.0,0.2,10.8588,0.0,2015,2015,Male
5536,2016-11-20,2016-11-25,Standard Class,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,Furniture,Bookcases,289.568,2.0,0.2,10.8588,5.0,2016,2016,Male
5537,2017-09-11,2017-09-12,Same Day,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Envelopes,22.18,2.0,0.0,10.8682,1.0,2017,2017,Male
5538,2017-11-03,2017-11-05,Second Class,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,43.5,3.0,0.0,10.875,2.0,2017,2017,Female
5539,2016-01-08,2016-01-13,Standard Class,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,108.784,2.0,0.2,10.8784,5.0,2016,2016,Male
5540,2017-01-30,2017-02-05,Standard Class,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Art,40.3,2.0,0.0,10.881,6.0,2017,2017,Male
5541,2016-10-01,2016-10-02,First Class,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,Furniture,Furnishings,41.85,5.0,0.0,10.881,1.0,2016,2016,Unknown
5542,2014-09-21,2014-09-22,First Class,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,36.27,3.0,0.0,10.881,1.0,2014,2014,Male
5543,2015-12-20,2015-12-26,Standard Class,John Murray,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Appliances,36.27,3.0,0.0,10.881,6.0,2015,2015,Male
5544,2015-11-30,2015-12-04,Standard Class,Janet Lee,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,23.66,7.0,0.0,10.8836,4.0,2015,2015,Female
5545,2015-09-26,2015-10-02,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,31.104,6.0,0.2,10.8864,6.0,2015,2015,Unknown
5546,2017-06-20,2017-06-27,Standard Class,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,31.104,6.0,0.2,10.8864,7.0,2017,2017,Male
5547,2015-06-25,2015-07-01,Standard Class,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,31.104,6.0,0.2,10.8864,6.0,2015,2015,Female
5548,2017-11-06,2017-11-09,Second Class,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,31.104,6.0,0.2,10.8864,3.0,2017,2017,Female
5549,2014-09-01,2014-09-04,First Class,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,31.104,6.0,0.2,10.8864,3.0,2014,2014,Male
5550,2015-04-13,2015-04-14,First Class,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,31.104,6.0,0.2,10.8864,1.0,2015,2015,Male
5551,2016-05-14,2016-05-19,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,31.104,6.0,0.2,10.8864,5.0,2016,2016,Male
5552,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,31.104,6.0,0.2,10.8864,4.0,2014,2014,Male
5553,2014-08-12,2014-08-16,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Office Supplies,Paper,31.104,6.0,0.2,10.8864,4.0,2014,2014,Male
5554,2016-11-10,2016-11-12,First Class,Seth Vernon,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,31.104,6.0,0.2,10.8864,2.0,2016,2016,Male
5555,2016-07-17,2016-07-22,Second Class,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,24.75,5.0,0.0,10.89,5.0,2016,2016,Male
5556,2017-05-19,2017-05-21,Second Class,Becky Castell,Home Office,United States,San Francisco,California,94109,West,Technology,Accessories,36.32,1.0,0.0,10.896,2.0,2017,2017,Female
5557,2015-09-17,2015-09-23,Standard Class,Denny Blanton,Consumer,United States,Orlando,Florida,32839,South,Technology,Accessories,87.168,3.0,0.2,10.896,6.0,2015,2015,Male
5558,2017-07-10,2017-07-14,Standard Class,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,41.91,3.0,0.0,10.8966,4.0,2017,2017,Female
5559,2014-09-12,2014-09-19,Standard Class,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,Technology,Accessories,57.4,5.0,0.0,10.906,7.0,2014,2014,Male
5560,2017-12-25,2017-12-30,Standard Class,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,41.96,2.0,0.0,10.9096,5.0,2017,2017,Female
5561,2017-12-05,2017-12-08,First Class,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,41.96,2.0,0.0,10.9096,3.0,2017,2017,Male
5562,2016-11-11,2016-11-16,Standard Class,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,41.96,2.0,0.0,10.9096,5.0,2016,2016,Female
5563,2016-12-22,2016-12-28,Standard Class,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,41.96,2.0,0.0,10.9096,6.0,2016,2016,Male
5564,2017-02-17,2017-02-22,Standard Class,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,124.792,1.0,0.2,10.9193,5.0,2017,2017,Female
5565,2014-07-04,2014-07-09,Standard Class,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,21.84,3.0,0.0,10.92,5.0,2014,2014,Male
5566,2016-02-21,2016-02-26,Second Class,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,31.248,7.0,0.2,10.9368,5.0,2016,2016,Male
5567,2016-09-01,2016-09-04,First Class,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,21.88,2.0,0.0,10.94,3.0,2016,2016,Female
5568,2017-03-19,2017-03-22,First Class,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,99.54,2.0,0.0,10.9494,3.0,2017,2017,Female
5569,2014-11-16,2014-11-20,Standard Class,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,Technology,Phones,273.96,2.0,0.0,10.9584,4.0,2014,2014,Male
5570,2015-12-05,2015-12-08,First Class,Rick Reed,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,97.424,2.0,0.2,10.9602,3.0,2015,2015,Male
5571,2014-01-20,2014-01-26,Standard Class,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,23.34,3.0,0.0,10.9698,6.0,2014,2014,Unknown
5572,2017-09-29,2017-10-05,Standard Class,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,Office Supplies,Envelopes,23.34,3.0,0.0,10.9698,6.0,2017,2017,Male
5573,2015-12-11,2015-12-16,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,54.92,5.0,0.2,10.984,5.0,2015,2015,Male
5574,2017-08-18,2017-08-23,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Technology,Phones,37.91,1.0,0.0,10.9939,5.0,2017,2017,Male
5575,2014-10-14,2014-10-16,Second Class,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Binders,22.92,4.0,0.0,11.0016,2.0,2014,2014,Male
5576,2017-12-14,2017-12-18,Standard Class,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,Furniture,Furnishings,26.25,3.0,0.0,11.025,4.0,2017,2017,Male
5577,2016-11-11,2016-11-16,Standard Class,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,31.504,11.0,0.2,11.0264,5.0,2016,2016,Female
5578,2015-09-22,2015-09-26,Second Class,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,47.98,2.0,0.0,11.0354,4.0,2015,2015,Male
5579,2014-10-18,2014-10-20,Second Class,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,Office Supplies,Storage,275.97,3.0,0.0,11.0388,2.0,2014,2014,Male
5580,2014-07-14,2014-07-20,Standard Class,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,39.48,1.0,0.0,11.0544,6.0,2014,2014,Female
5581,2015-06-15,2015-06-20,Standard Class,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,40.256,4.0,0.2,11.0704,5.0,2015,2015,Male
5582,2017-11-23,2017-11-26,Second Class,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,Furniture,Furnishings,28.4,2.0,0.0,11.076,3.0,2017,2017,Female
5583,2015-02-03,2015-02-05,First Class,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,28.4,2.0,0.0,11.076,2.0,2015,2015,Male
5584,2014-05-10,2014-05-15,Standard Class,Greg Matthias,Consumer,United States,San Jose,California,95123,West,Office Supplies,Supplies,41.04,6.0,0.0,11.0808,5.0,2014,2014,Male
5585,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,24.1,5.0,0.0,11.086,4.0,2016,2016,Male
5586,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,24.1,5.0,0.0,11.086,4.0,2016,2016,Male
5587,2017-10-22,2017-10-28,Standard Class,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,31.68,4.0,0.2,11.088,6.0,2017,2017,Female
5588,2015-05-01,2015-05-07,Standard Class,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,88.752,3.0,0.2,11.094,6.0,2015,2015,Male
5589,2017-07-03,2017-07-06,Second Class,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,32.896,4.0,0.2,11.1024,3.0,2017,2017,Unknown
5590,2014-02-24,2014-03-02,Standard Class,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,Office Supplies,Paper,32.896,4.0,0.2,11.1024,6.0,2014,2014,Female
5591,2014-09-26,2014-09-30,Standard Class,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,32.896,4.0,0.2,11.1024,4.0,2014,2014,Female
